=====================================================================
Aircraft Registration; KLM24H
Date?; 2018-07-05 04:31:14
Aircraft Callsign; KLM24H
Longitude; 7.21666666667
Latitude; 43.6666666667
Altitude; 0
PosTime; 2018-07-05 04:31:14
VelTime; 2018-07-05 04:31:14
Groundspeed; 130.219566322
Track?; 89.9971230763
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5663
Aircraft Type; A319
Aircraft Registration; EZY64GU
Date?; 2018-07-05 04:31:14
Aircraft Callsign; EZY64GU
Longitude; 8.68333333333
Latitude; 45.6666666667
Altitude; 4000
PosTime; 2018-07-05 04:31:14
VelTime; 2018-07-05 04:31:14
Groundspeed; 283.338201299
Track?; -34.9271287557
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5664
Aircraft Type; B763
Aircraft Registration; DAL144
Date?; 2018-07-05 04:31:15
Aircraft Callsign; DAL144
Longitude; -80.0
Latitude; 65.0
Altitude; 35000
PosTime; 2018-07-05 04:31:15
VelTime; 2018-07-05 04:31:15
Groundspeed; 495.393184408
Track?; 85.4664079742
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5665
Aircraft Type; B739
Aircraft Registration; KLM58R
Date?; 2018-07-05 04:31:15
Aircraft Callsign; KLM58R
Longitude; 26.0
Latitude; 44.5666666667
Altitude; 2900
PosTime; 2018-07-05 04:31:15
VelTime; 2018-07-05 04:31:15
Groundspeed; 256.48878017
Track?; -89.9941521775
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5666
Aircraft Type; B738
Aircraft Registration; KLM88J
Date?; 2018-07-05 04:31:16
Aircraft Callsign; KLM88J
Longitude; 6.9125
Latitude; 52.9333333333
Altitude; 26700
PosTime; 2018-07-05 04:31:16
VelTime; 2018-07-05 04:31:16
Groundspeed; 503.815610331
Track?; -135.561912759
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5667
Aircraft Type; E190
Aircraft Registration; KLM1328
Date?; 2018-07-05 04:31:16
Aircraft Callsign; KLM1328
Longitude; 9.175
Latitude; 56.5666666667
Altitude; 19000
PosTime; 2018-07-05 04:31:16
VelTime; 2018-07-05 04:31:16
Groundspeed; 339.373929319
Track?; -139.138564458
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5668
Aircraft Type; B764
Aircraft Registration; UAL70
Date?; 2018-07-05 04:31:20
Aircraft Callsign; UAL70
Longitude; 2.575
Latitude; 52.8
Altitude; 24600
PosTime; 2018-07-05 04:31:20
VelTime; 2018-07-05 04:31:20
Groundspeed; 432.190585023
Track?; 103.673530412
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5669
Aircraft Type; E190
Aircraft Registration; KLM42A
Date?; 2018-07-05 04:31:21
Aircraft Callsign; KLM42A
Longitude; 8.925
Latitude; 49.0
Altitude; 13800
PosTime; 2018-07-05 04:31:21
VelTime; 2018-07-05 04:31:21
Groundspeed; 257.104895
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5670
Aircraft Type; B737
Aircraft Registration; KLM74L
Date?; 2018-07-05 04:31:21
Aircraft Callsign; KLM74L
Longitude; 12.4416666667
Latitude; 57.6666666667
Altitude; 5800
PosTime; 2018-07-05 04:31:21
VelTime; 2018-07-05 04:31:21
Groundspeed; 274.8591657
Track?; -89.9929587432
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5671
Aircraft Type; B738
Aircraft Registration; KLM22A
Date?; 2018-07-05 04:31:22
Aircraft Callsign; KLM22A
Longitude; -3.1875
Latitude; 41.1333333333
Altitude; 22000
PosTime; 2018-07-05 04:31:22
VelTime; 2018-07-05 04:31:22
Groundspeed; 59.8287587084
Track?; 89.9979443327
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5672
Aircraft Type; B737
Aircraft Registration; KLM74S
Date?; 2018-07-05 04:31:22
Aircraft Callsign; KLM74S
Longitude; -8.74166666667
Latitude; 39.1
Altitude; 17000
PosTime; 2018-07-05 04:31:22
VelTime; 2018-07-05 04:31:22
Groundspeed; 232.883609094
Track?; 89.9973721841
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5673
Aircraft Type; E190
Aircraft Registration; KLM24H
Date?; 2018-07-05 04:31:24
Aircraft Callsign; KLM24H
Longitude; 7.225
Latitude; 43.6666666667
Altitude; 500
PosTime; 2018-07-05 04:31:24
VelTime; 2018-07-05 04:31:24
Groundspeed; 139.524949872
Track?; 89.9956846144
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5674
Aircraft Type; B772
Aircraft Registration; KLM434
Date?; 2018-07-05 04:31:24
Aircraft Callsign; KLM434
Longitude; 17.4166666667
Latitude; 49.5
Altitude; 38000
PosTime; 2018-07-05 04:31:24
VelTime; 2018-07-05 04:31:24
Groundspeed; 481.578955418
Track?; -59.3540918957
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5675
Aircraft Type; E75L
Aircraft Registration; KLM26M
Date?; 2018-07-05 04:31:25
Aircraft Callsign; KLM26M
Longitude; 6.025
Latitude; 52.5
Altitude; 14500
PosTime; 2018-07-05 04:31:25
VelTime; 2018-07-05 04:31:25
Groundspeed; 319.486643976
Track?; -89.9768605268
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5676
Aircraft Type; B739
Aircraft Registration; KLM58R
Date?; 2018-07-05 04:31:25
Aircraft Callsign; KLM58R
Longitude; 25.9833333333
Latitude; 44.5666666667
Altitude; 3300
PosTime; 2018-07-05 04:31:25
VelTime; 2018-07-05 04:31:25
Groundspeed; 202.506059434
Track?; -89.9824565321
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5677
Aircraft Type; A333
Aircraft Registration; JAI236
Date?; 2018-07-05 04:31:27
Aircraft Callsign; JAI236
Longitude; 19.3666666667
Latitude; 48.1
Altitude; 38000
PosTime; 2018-07-05 04:31:27
VelTime; 2018-07-05 04:31:27
Groundspeed; 461.549573598
Track?; -54.0092962293
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5678
Aircraft Type; B738
Aircraft Registration; KLM22T
Date?; 2018-07-05 04:31:28
Aircraft Callsign; KLM22T
Longitude; 12.0833333333
Latitude; 52.4
Altitude; 21000
PosTime; 2018-07-05 04:31:28
VelTime; 2018-07-05 04:31:28
Groundspeed; 520.844200098
Track?; -120.748413673
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5679
Aircraft Type; B737
Aircraft Registration; KLM74L
Date?; 2018-07-05 04:31:28
Aircraft Callsign; KLM74L
Longitude; 12.425
Latitude; 57.6666666667
Altitude; 6900
PosTime; 2018-07-05 04:31:28
VelTime; 2018-07-05 04:31:28
Groundspeed; 303.819111676
Track?; -89.9788762292
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5680
Aircraft Type; B737
Aircraft Registration; KLM74S
Date?; 2018-07-05 04:31:28
Aircraft Callsign; KLM74S
Longitude; -8.73333333333
Latitude; 39.1
Altitude; 17000
PosTime; 2018-07-05 04:31:28
VelTime; 2018-07-05 04:31:28
Groundspeed; 309.240445291
Track?; 57.1794705377
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5681
Aircraft Type; B77W
Aircraft Registration; KLM836
Date?; 2018-07-05 04:31:28
Aircraft Callsign; KLM836
Longitude; 12.525
Latitude; 55.0
Altitude; 36000
PosTime; 2018-07-05 04:31:28
VelTime; 2018-07-05 04:31:28
Groundspeed; 487.305836835
Track?; -89.9419767205
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5682
Aircraft Type; B77L
Aircraft Registration; UAE9753
Date?; 2018-07-05 04:31:30
Aircraft Callsign; UAE9753
Longitude; 22.5
Latitude; 42.8333333333
Altitude; 36000
PosTime; 2018-07-05 04:31:30
VelTime; 2018-07-05 04:31:30
Groundspeed; 455.379134254
Track?; -34.5444919219
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5683
Aircraft Type; E75L
Aircraft Registration; KLM1206
Date?; 2018-07-05 04:31:33
Aircraft Callsign; KLM1206
Longitude; 8.05416666667
Latitude; 58.1666666667
Altitude; 1900
PosTime; 2018-07-05 04:31:33
VelTime; 2018-07-05 04:31:33
Groundspeed; 256.973591467
Track?; 180.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5684
Aircraft Type; B738
Aircraft Registration; KLM88J
Date?; 2018-07-05 04:31:36
Aircraft Callsign; KLM88J
Longitude; 6.85833333333
Latitude; 52.9
Altitude; 26000
PosTime; 2018-07-05 04:31:36
VelTime; 2018-07-05 04:31:36
Groundspeed; 320.674963843
Track?; -89.978398768
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5685
Aircraft Type; B738
Aircraft Registration; KLM900
Date?; 2018-07-05 04:31:37
Aircraft Callsign; KLM900
Longitude; 18.9
Latitude; 56.3
Altitude; 38000
PosTime; 2018-07-05 04:31:37
VelTime; 2018-07-05 04:31:37
Groundspeed; 420.772884597
Track?; -100.759700658
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5686
Aircraft Type; E190
Aircraft Registration; KLM24H
Date?; 2018-07-05 04:31:38
Aircraft Callsign; KLM24H
Longitude; 7.2375
Latitude; 43.6666666667
Altitude; 1200
PosTime; 2018-07-05 04:31:38
VelTime; 2018-07-05 04:31:38
Groundspeed; 244.155583446
Track?; 89.9956846144
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5687
Aircraft Type; B738
Aircraft Registration; KLM22A
Date?; 2018-07-05 04:31:39
Aircraft Callsign; KLM22A
Longitude; -3.18125
Latitude; 41.1333333333
Altitude; 22400
PosTime; 2018-07-05 04:31:39
VelTime; 2018-07-05 04:31:39
Groundspeed; 803.726056566
Track?; 5.37567721226
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5688
Aircraft Type; A333
Aircraft Registration; THY2NR
Date?; 2018-07-05 04:31:42
Aircraft Callsign; THY2NR
Longitude; 28.6833333333
Latitude; 41.2
Altitude; 11000
PosTime; 2018-07-05 04:31:42
VelTime; 2018-07-05 04:31:42
Groundspeed; 424.046584834
Track?; -29.407552309
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5689
Aircraft Type; B772
Aircraft Registration; KLM29E
Date?; 2018-07-05 04:31:44
Aircraft Callsign; KLM29E
Longitude; 2.10104166667
Latitude; 52.8333333333
Altitude; 28500
PosTime; 2018-07-05 04:31:44
VelTime; 2018-07-05 04:31:44
Groundspeed; 345.858931542
Track?; 89.988378811
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5690
Aircraft Type; A319
Aircraft Registration; EZY64GU
Date?; 2018-07-05 04:31:45
Aircraft Callsign; EZY64GU
Longitude; 8.65
Latitude; 45.7
Altitude; 4700
PosTime; 2018-07-05 04:31:45
VelTime; 2018-07-05 04:31:45
Groundspeed; 167.62221701
Track?; -89.9940358939
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5691
Aircraft Type; E190
Aircraft Registration; KLM24H
Date?; 2018-07-05 04:31:46
Aircraft Callsign; KLM24H
Longitude; 7.25
Latitude; 43.6666666667
Altitude; 1500
PosTime; 2018-07-05 04:31:46
VelTime; 2018-07-05 04:31:46
Groundspeed; 130.227378896
Track?; 89.9928076907
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5692
Aircraft Type; B789
Aircraft Registration; KLM678
Date?; 2018-07-05 04:31:47
Aircraft Callsign; KLM678
Longitude; -0.48515625
Latitude; 54.0333333333
Altitude; 39000
PosTime; 2018-07-05 04:31:47
VelTime; 2018-07-05 04:31:47
Groundspeed; 499.094776009
Track?; 114.128203931
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5693
Aircraft Type; B737
Aircraft Registration; KLM74L
Date?; 2018-07-05 04:31:47
Aircraft Callsign; KLM74L
Longitude; 12.375
Latitude; 57.6666666667
Altitude; 8000
PosTime; 2018-07-05 04:31:47
VelTime; 2018-07-05 04:31:47
Groundspeed; 240.51608362
Track?; -89.9894381147
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5694
Aircraft Type; B738
Aircraft Registration; KLM22A
Date?; 2018-07-05 04:31:48
Aircraft Callsign; KLM22A
Longitude; -3.17708333333
Latitude; 41.1666666667
Altitude; 22700
PosTime; 2018-07-05 04:31:48
VelTime; 2018-07-05 04:31:48
Groundspeed; 48.4040262542
Track?; 89.9993143213
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5695
Aircraft Type; E190
Aircraft Registration; KLM42A
Date?; 2018-07-05 04:31:49
Aircraft Callsign; KLM42A
Longitude; 8.925
Latitude; 49.0333333333
Altitude; 14900
PosTime; 2018-07-05 04:31:49
VelTime; 2018-07-05 04:31:49
Groundspeed; 383.942882098
Track?; 9.29587165835
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5696
Aircraft Type; E75L
Aircraft Registration; KLM26M
Date?; 2018-07-05 04:31:49
Aircraft Callsign; KLM26M
Longitude; 5.96666666667
Latitude; 52.5
Altitude; 14000
PosTime; 2018-07-05 04:31:49
VelTime; 2018-07-05 04:31:49
Groundspeed; 309.393225015
Track?; -89.8776912507
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5697
Aircraft Type; E75L
Aircraft Registration; KLM70X
Date?; 2018-07-05 04:31:49
Aircraft Callsign; KLM70X
Longitude; 10.0916666667
Latitude; 62.2
Altitude; 29900
PosTime; 2018-07-05 04:31:49
VelTime; 2018-07-05 04:31:49
Groundspeed; 438.385593079
Track?; -159.603145249
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5698
Aircraft Type; B738
Aircraft Registration; KLM22T
Date?; 2018-07-05 04:31:55
Aircraft Callsign; KLM22T
Longitude; 11.9916666667
Latitude; 52.3666666667
Altitude; 22000
PosTime; 2018-07-05 04:31:55
VelTime; 2018-07-05 04:31:55
Groundspeed; 387.773401554
Track?; -89.980201636
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5699
Aircraft Type; B772
Aircraft Registration; KLM29E
Date?; 2018-07-05 04:31:55
Aircraft Callsign; KLM29E
Longitude; 2.13020833333
Latitude; 52.8333333333
Altitude; 28000
PosTime; 2018-07-05 04:31:55
VelTime; 2018-07-05 04:31:55
Groundspeed; 441.517510289
Track?; 89.994604448
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5700
Aircraft Type; B738
Aircraft Registration; KLM22A
Date?; 2018-07-05 04:31:55
Aircraft Callsign; KLM22A
Longitude; -3.175
Latitude; 41.1666666667
Altitude; 23000
PosTime; 2018-07-05 04:31:55
VelTime; 2018-07-05 04:31:55
Groundspeed; 416.082074901
Track?; 9.87753570176
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5701
Aircraft Type; E75L
Aircraft Registration; KLM84X
Date?; 2018-07-05 04:31:55
Aircraft Callsign; KLM84X
Longitude; 7.475
Latitude; 47.5333333333
Altitude; 4000
PosTime; 2018-07-05 04:31:55
VelTime; 2018-07-05 04:31:55
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5702
Aircraft Type; E190
Aircraft Registration; KLM26B
Date?; 2018-07-05 04:31:55
Aircraft Callsign; KLM26B
Longitude; 11.2083333333
Latitude; 46.9333333333
Altitude; 40000
PosTime; 2018-07-05 04:31:55
VelTime; 2018-07-05 04:31:55
Groundspeed; 500.07786067
Track?; -28.560557433
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5703
Aircraft Type; B737
Aircraft Registration; KLM1710
Date?; 2018-07-05 04:31:57
Aircraft Callsign; KLM1710
Longitude; -7.17083333333
Latitude; 41.4
Altitude; 32000
PosTime; 2018-07-05 04:31:57
VelTime; 2018-07-05 04:31:57
Groundspeed; 503.440339954
Track?; 65.0855686021
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5704
Aircraft Type; B738
Aircraft Registration; KLM88J
Date?; 2018-07-05 04:31:58
Aircraft Callsign; KLM88J
Longitude; 6.80416666667
Latitude; 52.9
Altitude; 26000
PosTime; 2018-07-05 04:31:58
VelTime; 2018-07-05 04:31:58
Groundspeed; 405.736908179
Track?; -124.873992279
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5705
Aircraft Type; B737
Aircraft Registration; KLM74L
Date?; 2018-07-05 04:31:59
Aircraft Callsign; KLM74L
Longitude; 12.35
Latitude; 57.6666666667
Altitude; 9000
PosTime; 2018-07-05 04:31:59
VelTime; 2018-07-05 04:31:59
Groundspeed; 445.099747885
Track?; -126.744310115
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5706
Aircraft Type; B772
Aircraft Registration; KLM29E
Date?; 2018-07-05 04:31:59
Aircraft Callsign; KLM29E
Longitude; 2.14375
Latitude; 52.8333333333
Altitude; 28000
PosTime; 2018-07-05 04:31:59
VelTime; 2018-07-05 04:31:59
Groundspeed; 497.51651372
Track?; 104.889197755
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5707
Aircraft Type; A319
Aircraft Registration; EZY64GU
Date?; 2018-07-05 04:32:00
Aircraft Callsign; EZY64GU
Longitude; 8.63333333333
Latitude; 45.7
Altitude; 5000
PosTime; 2018-07-05 04:32:00
VelTime; 2018-07-05 04:32:00
Groundspeed; 104.762139854
Track?; -89.9970179469
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5708
Aircraft Type; E75L
Aircraft Registration; KLM1206
Date?; 2018-07-05 04:32:01
Aircraft Callsign; KLM1206
Longitude; 8.05416666667
Latitude; 58.1333333333
Altitude; 2500
PosTime; 2018-07-05 04:32:01
VelTime; 2018-07-05 04:32:01
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5709
Aircraft Type; E190
Aircraft Registration; KLM1720
Date?; 2018-07-05 04:32:02
Aircraft Callsign; KLM1720
Longitude; 3.86875
Latitude; 51.2333333333
Altitude; 14000
PosTime; 2018-07-05 04:32:02
VelTime; 2018-07-05 04:32:02
Groundspeed; 374.330895999
Track?; -0.683375104458
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5710
Aircraft Type; B739
Aircraft Registration; KLM58R
Date?; 2018-07-05 04:32:03
Aircraft Callsign; KLM58R
Longitude; 25.9333333333
Latitude; 44.5666666667
Altitude; 5000
PosTime; 2018-07-05 04:32:03
VelTime; 2018-07-05 04:32:03
Groundspeed; 287.930127456
Track?; -64.8846830447
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5711
Aircraft Type; A306
Aircraft Registration; IRA725
Date?; 2018-07-05 04:32:03
Aircraft Callsign; IRA725
Longitude; 51.0
Latitude; 35.5
Altitude; 9000
PosTime; 2018-07-05 04:32:03
VelTime; 2018-07-05 04:32:03
Groundspeed; 370.808922154
Track?; -47.2907948564
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5712
Aircraft Type; B738
Aircraft Registration; KLM1392
Date?; 2018-07-05 04:32:03
Aircraft Callsign; KLM1392
Longitude; 11.9
Latitude; 55.2
Altitude; 38000
PosTime; 2018-07-05 04:32:03
VelTime; 2018-07-05 04:32:03
Groundspeed; 449.371755662
Track?; -119.616556706
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5713
Aircraft Type; B77W
Aircraft Registration; KLM836
Date?; 2018-07-05 04:32:04
Aircraft Callsign; KLM836
Longitude; 12.3833333333
Latitude; 55.0
Altitude; 36000
PosTime; 2018-07-05 04:32:04
VelTime; 2018-07-05 04:32:04
Groundspeed; 494.588630125
Track?; -117.573985625
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5714
Aircraft Type; A343
Aircraft Registration; SLM994
Date?; 2018-07-05 04:32:06
Aircraft Callsign; SLM994
Longitude; -7.675
Latitude; 43.2666666667
Altitude; 38000
PosTime; 2018-07-05 04:32:06
VelTime; 2018-07-05 04:32:06
Groundspeed; 494.36207707
Track?; 42.576889597
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5715
Aircraft Type; B738
Aircraft Registration; KLM38H
Date?; 2018-07-05 04:32:10
Aircraft Callsign; KLM38H
Longitude; 10.0
Latitude; 47.9666666667
Altitude; 40000
PosTime; 2018-07-05 04:32:10
VelTime; 2018-07-05 04:32:10
Groundspeed; 428.100924305
Track?; -45.1102606499
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5716
Aircraft Type; E190
Aircraft Registration; KLM24H
Date?; 2018-07-05 04:32:11
Aircraft Callsign; KLM24H
Longitude; 7.27083333333
Latitude; 43.6666666667
Altitude; 2500
PosTime; 2018-07-05 04:32:11
VelTime; 2018-07-05 04:32:11
Groundspeed; 88.7909105565
Track?; 89.9956846144
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5717
Aircraft Type; B737
Aircraft Registration; KLM74S
Date?; 2018-07-05 04:32:11
Aircraft Callsign; KLM74S
Longitude; -8.66666666667
Latitude; 39.1333333333
Altitude; 19000
PosTime; 2018-07-05 04:32:11
VelTime; 2018-07-05 04:32:11
Groundspeed; 426.578241301
Track?; 41.0163530405
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5718
Aircraft Type; B738
Aircraft Registration; KLM22T
Date?; 2018-07-05 04:32:12
Aircraft Callsign; KLM22T
Longitude; 11.9416666667
Latitude; 52.3666666667
Altitude; 22000
PosTime; 2018-07-05 04:32:12
VelTime; 2018-07-05 04:32:12
Groundspeed; 392.384808222
Track?; -89.9835013635
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5719
Aircraft Type; A319
Aircraft Registration; EZY64GU
Date?; 2018-07-05 04:32:12
Aircraft Callsign; EZY64GU
Longitude; 8.625
Latitude; 45.7
Altitude; 5000
PosTime; 2018-07-05 04:32:12
VelTime; 2018-07-05 04:32:12
Groundspeed; 167.629664299
Track?; -89.9821076811
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5720
Aircraft Type; B738
Aircraft Registration; KLM96F
Date?; 2018-07-05 04:32:14
Aircraft Callsign; KLM96F
Longitude; 10.3583333333
Latitude; 54.7
Altitude; 33000
PosTime; 2018-07-05 04:32:14
VelTime; 2018-07-05 04:32:14
Groundspeed; 639.405445955
Track?; -149.954407125
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5721
Aircraft Type; E75L
Aircraft Registration; KLM1206
Date?; 2018-07-05 04:32:15
Aircraft Callsign; KLM1206
Longitude; 8.05416666667
Latitude; 58.1333333333
Altitude; 3000
PosTime; 2018-07-05 04:32:15
VelTime; 2018-07-05 04:32:15
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5722
Aircraft Type; B739
Aircraft Registration; ELY337
Date?; 2018-07-05 04:32:15
Aircraft Callsign; ELY337
Longitude; 30.1166666667
Latitude; 39.4666666667
Altitude; 32000
PosTime; 2018-07-05 04:32:15
VelTime; 2018-07-05 04:32:15
Groundspeed; 451.255896897
Track?; -52.072408374
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 5723
Aircraft Type; E75L
Aircraft Registration; KLM84X
Date?; 2018-07-05 04:32:16
